"file_name","Time","Character","Type.of.Roll","Total.Value","Natural.Value","Crit.","Damage","X..Kills","Notes","roll"
"4","1:44:24","Vax'ildan","Stealth","Unknown","Unknown",NA,NA,NA,NA,1
"4","1:44:24","Vax'ildan","Stealth","29","16",NA,NA,NA,NA,1
"4","1:45:08","Scanlan","Attack","19","17",NA,NA,NA,"Added dex mod because not proficient in goblin shit buckets",1
"4","1:46:22","Vax'ildan","Attack","29","19","Y",NA,NA,"Poison Dagger with advantage",1
"4","1:46:35","Vax'ildan","Damage","Unknown",NA,NA,"62 to Illithid",NA,"Only total damage w/ crit incl given",1
"4","1:48:12","Grog","Initiative","18","16",NA,NA,NA,NA,1
"4","1:48:12","Keyleth","Initiative","9","7",NA,NA,NA,NA,1
"4","1:48:12","Percy","Initiative","19","12",NA,NA,NA,NA,1
"4","1:48:12","Pike","Initiative","9","9",NA,NA,NA,NA,1
"4","1:48:12","Scanlan","Initiative","14","14",NA,NA,NA,NA,1
"4","1:48:12","Tiberius","Initiative","16","13",NA,NA,NA,NA,1
"4","1:48:12","Vax'ildan","Initiative","Nat20","20",NA,NA,NA,NA,1
"4","1:48:12","Vex'ahlia","Initiative","21","16",NA,NA,NA,NA,1
"4","1:50:12","Vax'ildan","Attack","28","18",NA,NA,NA,"Flame-Tongue Dagger",1
"4","1:50:25","Vax'ildan","Damage","9",NA,NA,"9 to Illithid",NA,NA,1
"4","1:50:48","Vax'ildan","Attack","24","14",NA,NA,NA,"Dagger",1
"4","1:50:58","Vax'ildan","Damage","8",NA,NA,"8 to Illithid","1",NA,1
"4","1:54:13","Grog","Strength","15","11",NA,NA,NA,"With advantage",1
"4","1:54:13","Grog","Strength","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"4","1:54:37","Grog","Damage","9",NA,NA,"9 to Roof",NA,NA,1
"4","1:55:15","Grog","Acrobatics","21","19",NA,NA,NA,NA,1
"4","1:56:21","Pike","Acrobatics","6","6",NA,"8 Fall to Pike",NA,"With disadvantage",1
"4","1:56:21","Pike","Acrobatics","Unknown","Unknown",NA,NA,NA,"Disregarded due to disadvantage",1
"4","1:55:58","Vex'ahlia","Acrobatics","12","3",NA,"8 Fall to Vex'ahlia",NA,NA,1
"4","1:55:58","Percy","Acrobatics","20","15",NA,NA,NA,NA,1
"4","1:57:05","Percy","Attack","Nat20","20","Y",NA,NA,"Pepperbox",1
"4","1:57:37","Percy","Damage","Unknown",NA,NA,"19 to General",NA,"only total damage w/ crit incl given",1
"4","1:58:18","Vex'ahlia","Attack","15","4",NA,NA,NA,"Lightning Arrow",1
"4","1:59:08","Vex'ahlia","Attack","25","14",NA,NA,NA,"Arrow",1
"4","1:59:21","Vex'ahlia","Damage","10",NA,NA,"10 to General",NA,NA,1
"4","2:05:18","Tiberius","Damage","27",NA,NA,"81 (27 to Soldiers 1-3)","3","Grand Columns",1
"4","2:06:33","Tiberius","Damage","29",NA,NA,"14 to General",NA,"Blight",1
"4","2:08:28","Scanlan","Intimidation","11","2",NA,NA,NA,NA,1
"4","2:11:00","Grog","Stealth","14","12",NA,NA,NA,NA,1
"4","2:11:00","Keyleth","Stealth","Nat1","1",NA,NA,NA,NA,1
"4","2:11:00","Percy","Stealth","23","18",NA,NA,NA,NA,1
"4","2:11:00","Pike","Stealth","17","17",NA,NA,NA,NA,1
"4","2:11:00","Scanlan","Stealth","Nat20","20",NA,NA,NA,NA,1
"4","2:11:00","Tiberius","Stealth","5","2",NA,NA,NA,NA,1
"4","2:11:00","Vax'ildan","Stealth","18","5",NA,NA,NA,NA,1
"4","2:11:00","Vex'ahlia","Stealth","19","10",NA,NA,NA,NA,1
"4","2:11:58","Percy","Acrobatics","18","13",NA,NA,NA,NA,1
"4","2:14:32","Pike","Attack","25","17",NA,NA,NA,"Guiding Bolt",1
"4","2:15:05","Pike","Damage","16",NA,NA,"16 to Bulette",NA,NA,1
"4","2:16:09","Pike","Healing","Unknown",NA,NA,NA,NA,NA,1
"4","2:17:42","Vax'ildan","Attack","20","9",NA,NA,NA,"Dagger Sneak Attack",1
"4","2:17:50","Vax'ildan","Damage","22",NA,NA,"22 to Bulette",NA,NA,1
"4","2:19:34","Grog","Attack","17","9",NA,NA,NA,"Great Axe",1
"4","2:19:34","Grog","Attack","19","11",NA,NA,NA,"Great Axe",1
"4","2:19:34","Grog","Attack","24","16",NA,NA,NA,"Great Axe",1
"4","2:20:10","Grog","Damage","14",NA,NA,"14 to Bulette",NA,NA,1
"4","2:20:10","Grog","Damage","21",NA,NA,"21 to Bulette",NA,NA,1
"4","2:20:10","Grog","Damage","22",NA,NA,"22 to Bulette",NA,NA,1
"4","2:21:32","Vex'ahlia","Attack","18","7",NA,NA,NA,"Hail of Thorns",1
"4","2:22:03","Vex'ahlia","Damage","25",NA,NA,"25 to Bulette",NA,NA,1
"4","2:22:22","Vex'ahlia","Attack","Nat20","20","Y",NA,NA,"Arrow",1
"4","2:22:31","Vex'ahlia","Damage","Unknown",NA,NA,"15 to Bulette",NA,NA,1
"4","2:23:38","Percy","Attack","19","7",NA,NA,NA,"Pepperbox Dead Shot",1
"4","2:23:38","Percy","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"4","2:24:14","Percy","Damage","35",NA,NA,"35 to Bulette",NA,NA,1
"4","2:27:12","Tiberius","Damage","6",NA,NA,"6 to Bulette",NA,"Telekinesis, -5 to Bullette Armor Class",1
"4","2:27:49","Tiberius","Attack","Unknown","Unknown",NA,NA,NA,"Firebolt with Metamagic Wand",1
"4","2:28:45","Tiberius","Damage","N/A",NA,NA,"10 to Bulette",NA,"Empowered spell, no roll",1
"4","2:32:22","Keyleth","Attack","19","12",NA,NA,NA,"Charge as rhino",1
"4","2:32:43","Keyleth","Damage","14",NA,NA,"14 Crushing to Bulette",NA,NA,1
"4","2:34:13","Keyleth","Attack","19","12",NA,NA,NA,"Attack of Opportunity",1
"4","2:34:13","Vax'ildan","Attack","24","13",NA,NA,NA,"Attack of Opportunity",1
"4","2:34:13","Grog","Attack","26","18",NA,NA,NA,"Attack of Opportunity",1
"4","2:34:32","Keyleth","Damage","17",NA,NA,"17 to Bulette",NA,NA,1
"4","2:34:32","Vax'ildan","Damage","11",NA,NA,"11 to Bulette",NA,NA,1
"4","2:34:32","Grog","Damage","24",NA,NA,"24 to Bulette",NA,NA,1
"4","2:35:00","Percy","Dexterity Save","20","15",NA,NA,NA,NA,1
"4","2:35:00","Scanlan","Dexterity Save","Unknown","Unknown",NA,NA,NA,"worse than a 9!",1
"4","2:36:38","Scanlan","Cutting Words","6",NA,NA,NA,NA,NA,1
"4","2:38:58","Pike","Acrobatics","10","10",NA,NA,NA,NA,1
"4","2:39:19","Pike","Inspiration","5",NA,NA,NA,NA,NA,1
"4","2:40:40","Pike","Healing","23",NA,NA,NA,NA,NA,1
"4","2:43:19","Vax'ildan","Attack","25","14",NA,NA,NA,"Keen Dagger Sneak Attack",1
"4","2:43:23","Vax'ildan","Damage","30",NA,NA,"30 to Bulette",NA,NA,1
"4","2:44:35","Vax'ildan","Attack","22","12",NA,NA,NA,"Flame-Tongue Dagger",1
"4","2:44:41","Vax'ildan","Damage","10",NA,NA,"10 to Bulette",NA,NA,1
"4","2:46:37","Grog","Attack","21","13",NA,NA,NA,"Great Axe",1
"4","2:46:37","Grog","Attack","24","16",NA,NA,NA,"Great Axe",1
"4","2:46:37","Grog","Attack","Nat20","20",NA,NA,NA,"Great Axe",1
"4","2:46:55","Grog","Damage","16",NA,NA,"16 to Bulette",NA,NA,1
"4","2:46:55","Grog","Damage","21",NA,NA,"21 to Bulette",NA,NA,1
"4","2:46:55","Grog","Damage","40",NA,NA,"40 to Bulette","1","HDYWTDT",1
"5","0:20:25","Vax'ildan","Intimidation","Nat20","20",NA,NA,NA,NA,1
"5","0:21:37","Keyleth","Insight","22","12",NA,NA,NA,NA,1
"5","0:23:02","Vex'ahlia","Intimidation","18","15",NA,NA,NA,NA,1
"5","0:23:50","Vex'ahlia","Insight","16","10",NA,NA,NA,NA,1
"5","0:29:58","Percy","Arcana","14","11",NA,NA,NA,NA,1
"5","0:30:07","Keyleth","Nature","29","19",NA,NA,NA,NA,1
"5","0:32:43","Vax'ildan","Insight","Unknown","Unknown",NA,NA,NA,"Low",1
"5","0:34:49","Vax'ildan","Attack","28","17",NA,NA,NA,"Thrown Dagger",1
"5","0:34:49","Grog","Attack","17","9",NA,NA,NA,"Thrown Axe",1
"5","0:35:03","Vax'ildan","Damage","10",NA,NA,"10 to Duergar General",NA,NA,1
"5","0:35:03","Grog","Damage","15",NA,NA,"15 to Duergar General",NA,NA,1
"5","0:37:35","Tiberius","Arcana","Unknown","Unknown",NA,NA,NA,NA,1
"5","0:42:38","Grog","Stealth","19","7",NA,NA,NA,NA,1
"5","0:42:38","Keyleth","Stealth","18","6",NA,NA,NA,NA,1
"5","0:42:38","Percy","Stealth","19","7",NA,NA,NA,NA,1
"5","0:42:38","Pike","Stealth","Nat20","20",NA,NA,NA,NA,1
"5","0:42:38","Tiberius","Stealth","20","7",NA,NA,NA,NA,1
"5","0:42:38","Vax'ildan","Stealth","29","6",NA,NA,NA,NA,1
"5","0:42:38","Vex'ahlia","Stealth","31","12",NA,NA,NA,NA,1
"5","0:43:46","Tiberius","Damage","Unknown",NA,NA,"unknown","12","Fireball",1
"5","0:48:00","Vax'ildan","Acrobatics","25","12",NA,NA,NA,NA,1
"5","0:48:20","Tiberius","Constitution Save","Unknown","Unknown",NA,NA,NA,"Concentration, Low",1
"5","0:50:30","Keyleth","Constitution Save","7","5",NA,NA,NA,NA,1
"5","0:51:36","Tiberius","Acrobatics","15","12",NA,NA,NA,"Disregarded due to disadvantage",1
"5","0:51:36","Tiberius","Acrobatics","13","10",NA,NA,NA,"With disadvantage",1
"5","0:52:28","Tiberius","Constitution Save","19","16",NA,NA,NA,"Concentration",1
"5","0:53:06","Vax'ildan","Intelligence","24","17",NA,NA,NA,NA,1
"5","0:53:26","Grog","Acrobatics","18","16",NA,NA,NA,NA,1
"5","0:53:26","Keyleth","Acrobatics","4","2",NA,NA,NA,NA,1
"5","0:53:26","Percy","Acrobatics","23","18",NA,NA,NA,NA,1
"5","0:53:26","Pike","Acrobatics","13","13",NA,NA,NA,NA,1
"5","0:53:26","Tiberius","Acrobatics","23","20",NA,NA,NA,"Unannounced nat20 or bad math/mod",1
"5","0:53:26","Vax'ildan","Acrobatics","18","5",NA,NA,NA,NA,1
"5","0:53:26","Vex'ahlia","Acrobatics","Nat1","1",NA,NA,NA,NA,1
"5","0:57:21","Vax'ildan","Healing","8",NA,NA,NA,NA,"Potion for Percy",1
"5","0:57:21","Vex'ahlia","Healing","5",NA,NA,NA,NA,"Potion for Scanlan",1
"5","0:57:21","Grog","Healing","Unknown",NA,NA,NA,NA,"Potion for self",1
"5","0:58:40","Keyleth","Healing","Unknown",NA,NA,NA,NA,"Healing Word for Percy",1
"5","0:59:10","Pike","Healing","24",NA,NA,NA,NA,"Mass Healing Word for everyone",1
"5","1:04:05","Pike","Medicine","9","5",NA,NA,NA,NA,1
"5","1:05:50","Vax'ildan","Perception","21","11",NA,NA,NA,NA,1
"5","1:05:50","Vex'ahlia","Perception","13","6",NA,NA,NA,NA,1
"5","1:17:43","Percy","Tinkering","15","6",NA,NA,NA,"Exploding Arrow",1
"5","1:20:00","Vex'ahlia","Stealth","Nat1","1",NA,NA,NA,NA,1
"5","1:20:00","Vax'ildan","Stealth","23","10",NA,NA,NA,NA,1
"5","1:20:00","Grog","Stealth","17","15",NA,NA,NA,NA,1
"5","1:40:20","Pike","Strength","10","9",NA,NA,NA,NA,1
"5","1:40:20","Grog","Strength","23","19",NA,NA,NA,NA,1
"5","1:44:06","Grog","Athletics","24","16",NA,NA,NA,"Grog and Vax's first prank: Grog tripping Vax",1
"5","1:44:15","Vax'ildan","Acrobatics","22","9",NA,NA,NA,NA,1
"5","1:49:00","Vax'ildan","Wisdom Save","12","10",NA,NA,NA,NA,1
"5","1:55:23","Grog","Initiative","9","7",NA,NA,NA,NA,1
"5","1:55:23","Keyleth","Initiative","13","11",NA,NA,NA,NA,1
"5","1:55:23","Percy","Initiative","13","6",NA,NA,NA,NA,1
"5","1:55:23","Pike","Initiative","11","11",NA,NA,NA,NA,1
"5","1:55:23","Tiberius","Initiative","19","16",NA,NA,NA,NA,1
"5","1:55:23","Vax'ildan","Initiative","15","10",NA,NA,NA,NA,1
"5","1:55:23","Vex'ahlia","Initiative","15","10",NA,NA,NA,NA,1
"5","1:58:18","Vax'ildan","Attack","28","18",NA,NA,NA,"Surprise Poison Dagger Sneak Attack",1
"5","1:58:32","Vax'ildan","Damage","62",NA,NA,"62 to Ogre 1","1",NA,1
"5","1:59:30","Vax'ildan","Stealth","Nat20","20",NA,NA,NA,NA,1
"5","2:00:04","Vex'ahlia","Attack","22","11",NA,NA,NA,"Exploding Arrow",1
"5","2:00:14","Vex'ahlia","Damage","25",NA,NA,"34 (19+6 HM+ 9 Fire) to Ogre 2, 
9 Fire to cart",NA,"Extra explosive damage from arrow",1
"5","2:01:45","Tiberius","Attack","21","12",NA,NA,NA,"Scorching Ray",1
"5","2:01:45","Tiberius","Attack","22","13",NA,NA,NA,"Scorching Ray",1
"5","2:01:45","Tiberius","Attack","21","12",NA,NA,NA,"Scorching Ray",1
"5","2:02:50","Tiberius","Damage","10",NA,NA,"10 to Ogre 2",NA,NA,1
"5","2:02:50","Tiberius","Damage","17",NA,NA,"17 to Ogre 2",NA,NA,1
"5","2:02:50","Tiberius","Damage","12",NA,NA,"12 to Ogre 2",NA,NA,1
"5","2:06:18","Vex'ahlia","Attack","19","9",NA,NA,NA,"Lightning Arrow",1
"5","2:06:36","Vex'ahlia","Damage","11",NA,NA,NA,NA,"Ooze Splits",1
"5","2:08:09","Vax'ildan","Attack","18","7",NA,NA,NA,"Dagger Sneak Attack",1
"5","2:08:16","Vax'ildan","Damage","52",NA,NA,"52 to Ogre 2","1",NA,1
"5","2:08:59","Vax'ildan","Acrobatics","15","6",NA,NA,NA,NA,1
"5","2:10:15","Percy","Attack","15","4",NA,NA,NA,"Pepperbox Ice Shot",1
"5","2:10:31","Percy","Damage","21",NA,NA,"15 to Ooze",NA,NA,1
"5","2:11:38","Percy","Attack","20","9",NA,NA,NA,"Pepperbox",1
"5","2:11:44","Percy","Damage","7",NA,NA,"7 to Ooze",NA,NA,1
"5","2:13:11","Keyleth","Attack","18","8",NA,NA,NA,"Thornwhip",1
"5","2:13:21","Keyleth","Damage","1",NA,NA,"1 to Ooze",NA,NA,1
"5","2:13:46","Keyleth","Damage","17",NA,NA,"17 Fire to Ooze",NA,"Damage by lava, Keyleth pulled him in, 
Matt rolled damage",1
"5","2:15:40","Pike","Damage","25",NA,NA,"25 to Ooze 1, 13 (26/2) to Ooze 2",NA,"Insect Plague",1
"5","2:17:45","Grog","Attack","19","10",NA,NA,NA,"FBWH",1
"5","2:17:45","Grog","Attack","12","3",NA,NA,NA,"FBWH",1
"5","2:18:12","Grog","Damage","15",NA,NA,"15 (10+5 Fire) to Ooze",NA,NA,1
"5","2:18:12","Grog","Damage","17",NA,NA,"17 (14+3 Fire) to Ooze",NA,NA,1
"5","2:20:29",NA,"Damage","8",NA,NA,"8 Fire to Ooze",NA,"Damage by being in lava at beginning of turn",1
"5","2:26:38",NA,"Damage","45",NA,NA,"45 to Hook Horror 1",NA,"Damage by lava, this one due to Tiberius telekineis",1
"5","2:26:57","Tiberius","Attack","15","6",NA,NA,NA,"Glacial Blast",1
"5","2:30:13","Vex'ahlia","Attack","13","2",NA,NA,NA,"Arrow through Blazing Bowstring",1
"5","2:30:13","Vex'ahlia","Attack","20","9",NA,NA,NA,"Arrow through Blazing Bowstring",1
"5","2:30:41","Vex'ahlia","Damage","22",NA,NA,"22 (14+3 HM+5 Fire) to Hook Horror 1",NA,NA,1
"5","2:32:05","Vax'ildan","Acrobatics","22","9",NA,NA,NA,NA,1
"5","2:32:57","Vax'ildan","Attack","18","8",NA,NA,NA,"Flame-Tongue Dagger Sneak Attack",1
"5","2:33:08","Vax'ildan","Damage","58",NA,NA,"58 to Ooze",NA,NA,1
"5","2:34:02","Vax'ildan","Attack","16","5",NA,NA,NA,"Keen Dagger",1
"5","2:34:14","Vax'ildan","Damage","8",NA,NA,"8 to Ooze",NA,NA,1
"5","2:35:22","Percy","Attack","27","16",NA,NA,NA,"Pepperbox Dead Fire Shot",1
"5","2:35:29","Percy","Damage","10",NA,NA,"10 to Ooze",NA,NA,1
"5","2:35:44","Percy","Attack","14","3",NA,NA,NA,"Pepperbox Dead Shot",1
"5","2:35:52","Percy","Damage","26",NA,NA,"26 (23+ 3 Fire) to Ooze",NA,NA,1
"5","2:37:30","Keyleth","Damage","6",NA,NA,"6 to Ooze 1, 6 to Ooze 2",NA,"Thunderwave",1
"5","2:38:15","Pike","Healing","24",NA,NA,NA,NA,"Cure Wounds on Grog",1
"5","2:41:51","Vax'ildan","Attack","26","15",NA,NA,NA,"Attack of Opportunity",1
"5","2:41:59","Vax'ildan","Damage","11",NA,NA,"11 to Ooze",NA,NA,1
"5","2:46:14","Tiberius","Attack","24","15",NA,NA,NA,"Glacial Blast",1
"5","2:46:31","Tiberius","Damage","20",NA,NA,"20 Ice to Hook Horror 2",NA,NA,1
"5","2:47:24","Tiberius","Attack","20","11",NA,NA,NA,"Glacial Blast",1
"5","2:47:32","Tiberius","Damage","15",NA,NA,"15 to Hook Horror 2",NA,NA,1
"5","2:49:31","Vex'ahlia","Attack","23","12",NA,NA,NA,"Arrow",1
"5","2:49:43","Vex'ahlia","Damage","14",NA,NA,"14 to Ooze",NA,NA,1
"5","2:50:01","Vex'ahlia","Damage","17",NA,NA,"17 to Ooze","1",NA,1
"5","2:50:31","Vax'ildan","Attack","15","4",NA,NA,NA,"Thrown Keen Dagger",1
"5","2:50:41","Vax'ildan","Damage","9",NA,NA,"9 to Ooze",NA,NA,1
"5","2:50:46","Vax'ildan","Attack","26","16",NA,NA,NA,"Thrown Flame-Tongue Dagger",1
"5","2:50:51","Vax'ildan","Damage","8",NA,NA,"8 to Ooze",NA,NA,1
"5","2:51:37","Percy","Attack","14","3",NA,NA,NA,"Pepperbox Dead Shot",1
"5","2:51:46","Percy","Damage","18",NA,NA,"18 to Ooze",NA,NA,1
"5","2:51:55","Percy","Attack","13","2",NA,NA,NA,"Pepperbox",1
"5","2:52:04","Percy","Damage","11",NA,NA,"11 to Ooze","1",NA,1
"5","2:22:59","Keyleth","Attack","26","16",NA,NA,NA,"Thornwhip",1
"5","2:53:14","Keyleth","Damage","8",NA,NA,"8 Piercing to Hook Horror 2","1","HDYWTDT",1
"5","2:54:55","Pike","Healing","25",NA,NA,NA,NA,"Cure Wounds on Grog",1
"5","2:55:58","Pike","Healing","22",NA,NA,NA,NA,"Mass Cure Wounds (22 for all)",1
"5","3:00:29","Percy","Investigation","8","5",NA,NA,NA,NA,1
"6","0:31:10","Vex'ahlia","Survival","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"6","0:31:10","Vex'ahlia","Survival","21","15",NA,NA,NA,"With advantage",1
"6","0:32:52","Grog","Stealth","17","15",NA,NA,NA,NA,1
"6","0:32:52","Keyleth","Stealth","15","13",NA,NA,NA,NA,1
"6","0:32:52","Percy","Stealth","7","2",NA,NA,NA,NA,1
"6","0:32:52","Pike","Stealth","7","7",NA,NA,NA,NA,1
"6","0:32:52","Scanlan","Stealth","19","19",NA,NA,NA,NA,1
"6","0:32:52","Tiberius","Stealth","Unknown","Unknown",NA,NA,NA,"Fail",1
"6","0:32:52","Vax'ildan","Stealth","26","13",NA,NA,NA,NA,1
"6","0:32:52","Vex'ahlia","Stealth","20","11",NA,NA,NA,NA,1
"6","0:42:44","Grog","Perception","9","9",NA,NA,NA,NA,1
"6","0:42:44","Keyleth","Perception","16","6",NA,NA,NA,NA,1
"6","0:42:44","Percy","Perception","24","17",NA,NA,NA,NA,1
"6","0:42:44","Pike","Perception","19","6",NA,NA,NA,NA,1
"6","0:42:44","Scanlan","Perception","6","6",NA,NA,NA,NA,1
"6","0:42:44","Tiberius","Perception","15","18",NA,NA,NA,NA,1
"6","0:42:44","Vax'ildan","Perception","25","18",NA,NA,NA,NA,1
"6","0:42:44","Vex'ahlia","Perception","20","14",NA,NA,NA,NA,1
"6","0:45:53","Vex'ahlia","Perception","17","11",NA,NA,NA,NA,1
"6","0:45:53","Vex'ahlia","Perception","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"6","0:45:53","Vax'ildan","Perception","26","1",NA,NA,NA,"With advantage",1
"6","0:51:28","Scanlan","Stealth","Nat1","10",NA,NA,NA,NA,1
"6","0:52:23","Pike","Perception","14","6",NA,NA,NA,NA,1
"6","0:53:53","Vax'ildan","Investigation","7","4",NA,NA,NA,NA,1
"6","0:53:59","Vex'ahlia","Investigation","21","19",NA,NA,NA,NA,1
"6","0:53:59","Vex'ahlia","Investigation","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"6","1:00:49","Grog","Stealth","26","14",NA,NA,NA,"With advantage",1
"6","1:00:49","Keyleth","Stealth","23","11",NA,NA,NA,NA,1
"6","1:00:49","Percy","Stealth","Nat1","1",NA,NA,NA,NA,1
"6","1:00:49","Pike","Stealth","13","3",NA,NA,NA,NA,1
"6","1:00:49","Scanlan","Stealth","19","9",NA,NA,NA,NA,1
"6","1:00:49","Tiberius","Stealth","24","11",NA,NA,NA,NA,1
"6","1:00:49","Vax'ildan","Stealth","32","9",NA,NA,NA,NA,1
"6","1:00:49","Vex'ahlia","Stealth","30","11",NA,NA,NA,NA,1
"6","1:05:34","Percy","Nature","23","20",NA,NA,NA,NA,1
"6","1:08:20","Vax'ildan","Nature","26","13",NA,NA,NA,NA,1
"6","1:09:08","Vax'ildan","Nature","18","15",NA,NA,NA,NA,1
"6","1:09:48","Vex'ahlia","Nature","Nat1","1",NA,NA,NA,"Disregarded due to advantage",1
"6","1:09:48","Vex'ahlia","Nature","22","20",NA,NA,NA,"With advantage, unnanounced nat20 or bad math/mod",1
"6","1:21:04","Grog","Attack","19","11",NA,NA,NA,"Great Axe",1
"6","1:21:04","Grog","Attack","19","11",NA,NA,NA,"Great Axe",1
"6","1:21:13","Grog","Damage","17",NA,NA,"17 to Duergar Soldier",NA,NA,1
"6","1:21:13","Grog","Damage","19",NA,NA,"19 to Duergar Soldier","1",NA,1
"6","1:23:05","Keyleth","Athletics","14","8",NA,NA,"1","Killed by pushing into lava, no damage amount given",1
"6","1:26:24","Tiberius","Arcana","22","16",NA,NA,NA,NA,1
"6","1:26:55","Vex'ahlia","Attack","25","14",NA,NA,NA,"Arrow through Blazing Bowstring",1
"6","1:26:55","Vex'ahlia","Attack","18","7",NA,NA,NA,"Arrow through Blazing Bowstring",1
"6","1:26:55","Percy","Attack","23","2",NA,NA,NA,"Bad News",1
"6","1:27:43","Vex'ahlia","Damage","20",NA,NA,"20 to Duergar Soldier",NA,NA,1
"6","1:27:43","Vex'ahlia","Damage","13",NA,NA,"13 to Duergar Soldier","1",NA,1
"6","1:27:43","Percy","Damage","7",NA,NA,"7 to Duergar Soldier",NA,NA,1
"6","1:30:10","Grog","Strength","23","19",NA,NA,NA,"With advantage",1
"6","1:30:10","Grog","Strength","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"6","1:32:06","Pike","Attack","10","2",NA,NA,NA,"Spiritual Weapon",1
"6","1:34:08","Scanlan","Athletics","5","3",NA,NA,NA,"Unseen Servant",1
"6","1:35:07","Vex'ahlia","Attack","Nat1","1",NA,NA,NA,"Arrow",1
"6","1:35:07","Vex'ahlia","Attack","25","14",NA,NA,NA,"Arrow",1
"6","1:35:26","Vex'ahlia","Damage","8",NA,NA,"8 to Duergar Soldier",NA,NA,1
"6","1:36:11","Percy","Attack","18","6",NA,NA,NA,"Bad News",1
"6","1:36:19","Percy","Damage","25",NA,NA,"25 to Duergar Soldier","1",NA,1
"6","1:56:25","Vax'ildan","Perception","20","10",NA,NA,NA,NA,1
"6","1:56:45","Vax'ildan","Thieves' Tools","30","17",NA,NA,NA,NA,1
"6","1:59:45","Vax'ildan","Perception","27","17",NA,NA,NA,NA,1
"6","2:03:01","Vax'ildan","Stealth","19","6",NA,NA,NA,NA,1
"6","2:05:55","Vax'ildan","Attack","17","6",NA,NA,NA,"Keen Dagger Sneak Attack",1
"6","2:05:55","Vex'ahlia","Attack","27","16",NA,NA,NA,"Arrow",1
"6","2:05:55","Vex'ahlia","Attack","26","15",NA,NA,NA,"Arrow",1
"6","2:06:24","Vax'ildan","Damage","46",NA,NA,"46 to Duergar Guard","1",NA,1
"6","2:07:05","Vax'ildan","Attack","19","9",NA,NA,NA,"Poison Dagger",1
"6","2:07:05","Vex'ahlia","Damage","15",NA,NA,"15 to Duergar Guard",NA,NA,1
"6","2:07:12","Vax'ildan","Damage","16",NA,NA,"12 [7+5 (9/2) Poison] to Duergar Guard",NA,NA,1
"6","2:08:16","Vax'ildan","Initiative","19","12",NA,NA,NA,NA,1
"6","2:08:16","Vex'ahlia","Initiative","Unknown","Unknown",NA,NA,NA,"Highish",1
"6","2:08:40","Grog","Stealth","20","18",NA,NA,NA,NA,1
"6","2:08:40","Keyleth","Stealth","17","15",NA,NA,NA,NA,1
"6","2:08:40","Percy","Stealth","12","7",NA,NA,NA,NA,1
"6","2:08:40","Pike","Stealth","19","19",NA,NA,NA,"Disregarded due to disadvantage",1
"6","2:08:40","Scanlan","Stealth","12","12",NA,NA,NA,NA,1
"6","2:08:40","Tiberius","Stealth","16","13",NA,NA,NA,NA,1
"6","2:08:48","Vax'ildan","Attack","28","17",NA,NA,"2","Damage roll not rolled",1
"6","2:09:40","Pike","Stealth","8","8",NA,NA,NA,"With disadvantage",1
"6","2:11:50","Pike","Healing","Unknown",NA,NA,NA,NA,"Mass cure on NPC prisoners",1
"6","2:14:26","Vax'ildan","Thieves' Tools","25","12",NA,NA,NA,NA,1
"6","2:15:48","Vax'ildan","Attack","Unknown","12",NA,NA,NA,"Serpentine belt attack",1
"6","2:16:18","Grog","Initiative","14","12",NA,NA,NA,NA,1
"6","2:16:18","Keyleth","Initiative","18","18",NA,NA,NA,NA,1
"6","2:16:18","Percy","Initiative","26","19",NA,NA,NA,NA,1
"6","2:16:18","Pike","Initiative","7","7",NA,NA,NA,NA,1
"6","2:16:18","Scanlan","Initiative","4","4",NA,NA,NA,NA,1
"6","2:16:18","Tiberius","Initiative","19","16",NA,NA,NA,NA,1
"6","2:16:18","Vax'ildan","Initiative","20","15",NA,NA,NA,NA,1
"6","2:16:18","Vex'ahlia","Initiative","15","10",NA,NA,NA,NA,1
"6","2:17:28","Percy","Acrobatics","24","19",NA,NA,NA,NA,1
"6","2:17:53","Percy","Attack","30","19",NA,NA,NA,"Pepperbox",1
"6","2:18:03","Percy","Damage","9",NA,NA,"9 to Door Lock",NA,NA,1
"6","2:19:50","Tiberius","Acrobatics","22","19",NA,NA,NA,NA,1
"6","2:22:48","Keyleth","Acrobatics","15","13",NA,NA,NA,NA,1
"6","2:24:31","Grog","Athletics","24","16",NA,"12 to Duergar Guard",NA,"Damage from meathook, restrained",1
"6","2:25:15","Grog","Attack","24","16",NA,NA,NA,"Pull guard's jaw down",1
"6","2:25:28","Grog","Damage","15",NA,NA,"15 to Duergar Guard","1",NA,1
"6","2:27:39","Percy","Tinkering","12","3",NA,NA,NA,NA,1
"6","2:28:21","Vex'ahlia","Insight","Unknown","Unknown",NA,NA,NA,"Low",1
"6","2:28:21","Vax'ildan","Insight","Unknown","Unknown",NA,NA,NA,NA,1
"6","2:28:45","Pike","Insight","15","11",NA,NA,NA,NA,1
"6","2:28:45","Scanlan","Insight","19","19",NA,NA,NA,NA,1
